concept_name,concept_namespace,dataset_name,study_name,variable_name
psex6i10,pairfam,partner1_dd,pairfam,psex6i10
psex6i11,pairfam,partner1_dd,pairfam,psex6i11
psex7,pairfam,partner1_dd,pairfam,psex7
pfrt1,pairfam,partner1_dd,pairfam,pfrt1
psat5,pairfam,partner1_dd,pairfam,psat5
pfrt5,pairfam,partner1_dd,pairfam,pfrt5
pfrt6,pairfam,partner1_dd,pairfam,pfrt6
pfrt13i1,pairfam,partner1_dd,pairfam,pfrt13i1
pfrt13i2,pairfam,partner1_dd,pairfam,pfrt13i2
pfrt13i3,pairfam,partner1_dd,pairfam,pfrt13i3
pfrt13i4,pairfam,partner1_dd,pairfam,pfrt13i4
pfrt13i5,pairfam,partner1_dd,pairfam,pfrt13i5
pfrt13i6,pairfam,partner1_dd,pairfam,pfrt13i6
pfrt13i7,pairfam,partner1_dd,pairfam,pfrt13i7
pfrt13i8,pairfam,partner1_dd,pairfam,pfrt13i8
pfrt13i9,pairfam,partner1_dd,pairfam,pfrt13i9
pfrt13i10,pairfam,partner1_dd,pairfam,pfrt13i10
pfrt13i11,pairfam,partner1_dd,pairfam,pfrt13i11
pfrt13i12,pairfam,partner1_dd,pairfam,pfrt13i12
pfrt13i13,pairfam,partner1_dd,pairfam,pfrt13i13
pfrt13i14,pairfam,partner1_dd,pairfam,pfrt13i14
pfrt13i14o,pairfam,partner1_dd,pairfam,pfrt13i14o
pfrt7,pairfam,partner1_dd,pairfam,pfrt7
pfrt9,pairfam,partner1_dd,pairfam,pfrt9
pfrt10i1,pairfam,partner1_dd,pairfam,pfrt10i1
pfrt10i2,pairfam,partner1_dd,pairfam,pfrt10i2
pfrt12i1,pairfam,partner1_dd,pairfam,pfrt12i1
pfrt12i2,pairfam,partner1_dd,pairfam,pfrt12i2
pfrt12i3,pairfam,partner1_dd,pairfam,pfrt12i3
pfrt12i4,pairfam,partner1_dd,pairfam,pfrt12i4
plsr1i1,pairfam,partner1_dd,pairfam,plsr1i1
plsr1i2,pairfam,partner1_dd,pairfam,plsr1i2
plsr1i3,pairfam,partner1_dd,pairfam,plsr1i3
plsr1i4,pairfam,partner1_dd,pairfam,plsr1i4
plsr2,pairfam,partner1_dd,pairfam,plsr2
plsr3,pairfam,partner1_dd,pairfam,plsr3
plsr4,pairfam,partner1_dd,pairfam,plsr4
pper1i1,pairfam,partner1_dd,pairfam,pper1i1
pper1i2,pairfam,partner1_dd,pairfam,pper1i2
pper1i3,pairfam,partner1_dd,pairfam,pper1i3
pper1i4,pairfam,partner1_dd,pairfam,pper1i4
pper1i5,pairfam,partner1_dd,pairfam,pper1i5
pper1i6,pairfam,partner1_dd,pairfam,pper1i6
pper1i7,pairfam,partner1_dd,pairfam,pper1i7
pper1i8,pairfam,partner1_dd,pairfam,pper1i8
pper1i9,pairfam,partner1_dd,pairfam,pper1i9
pper1i10,pairfam,partner1_dd,pairfam,pper1i10
pper1i11,pairfam,partner1_dd,pairfam,pper1i11
pper1i12,pairfam,partner1_dd,pairfam,pper1i12
pper1i13,pairfam,partner1_dd,pairfam,pper1i13
pdobd,pairfam,partner1_dd,pairfam,pdobd
pdobm,pairfam,partner1_dd,pairfam,pdobm
pdoby,pairfam,partner1_dd,pairfam,pdoby
psex,pairfam,partner1_dd,pairfam,psex
psd10,pairfam,partner1_dd,pairfam,psd10
psd27,pairfam,partner1_dd,pairfam,psd27
psd27o,pairfam,partner1_dd,pairfam,psd27o
psd23i2,pairfam,partner1_dd,pairfam,psd23i2
psd23i3,pairfam,partner1_dd,pairfam,psd23i3
psd23i4,pairfam,partner1_dd,pairfam,psd23i4
psd23i5,pairfam,partner1_dd,pairfam,psd23i5
psd23i6,pairfam,partner1_dd,pairfam,psd23i6
psd23i7,pairfam,partner1_dd,pairfam,psd23i7
psd23i8,pairfam,partner1_dd,pairfam,psd23i8
psd23i9,pairfam,partner1_dd,pairfam,psd23i9
psd23i10,pairfam,partner1_dd,pairfam,psd23i10
psd23i11,pairfam,partner1_dd,pairfam,psd23i11
psd23i12,pairfam,partner1_dd,pairfam,psd23i12
psd23i13,pairfam,partner1_dd,pairfam,psd23i13
psd23i14,pairfam,partner1_dd,pairfam,psd23i14
psd23i15,pairfam,partner1_dd,pairfam,psd23i15
psd23i16,pairfam,partner1_dd,pairfam,psd23i16
psd23i17,pairfam,partner1_dd,pairfam,psd23i17
psd23i18,pairfam,partner1_dd,pairfam,psd23i18
psd23i19,pairfam,partner1_dd,pairfam,psd23i19
psd23i20,pairfam,partner1_dd,pairfam,psd23i20
psd23i21,pairfam,partner1_dd,pairfam,psd23i21
psd23i22,pairfam,partner1_dd,pairfam,psd23i22
pjob2,pairfam,partner1_dd,pairfam,pjob2
pinc2,pairfam,partner1_dd,pairfam,pinc2
pinc2c,pairfam,partner1_dd,pairfam,pinc2c
phlt1,pairfam,partner1_dd,pairfam,phlt1
phlt2,pairfam,partner1_dd,pairfam,phlt2
phlt3,pairfam,partner1_dd,pairfam,phlt3
phlt4,pairfam,partner1_dd,pairfam,phlt4
phlt7,pairfam,partner1_dd,pairfam,phlt7
phlt5,pairfam,partner1_dd,pairfam,phlt5
phlt6,pairfam,partner1_dd,pairfam,phlt6
psd30,pairfam,partner1_dd,pairfam,psd30
psd31,pairfam,partner1_dd,pairfam,psd31
psat6,pairfam,partner1_dd,pairfam,psat6
pintd,pairfam,partner1_dd,pairfam,pintd
pintm,pairfam,partner1_dd,pairfam,pintm
pinty,pairfam,partner1_dd,pairfam,pinty
plng,pairfam,partner1_dd,pairfam,plng
id,pairfam,anchor8,pairfam,id
demodiff,pairfam,anchor8,pairfam,demodiff
wave,pairfam,anchor8,pairfam,wave
pid,pairfam,anchor8,pairfam,pid
mid,pairfam,anchor8,pairfam,mid
fid,pairfam,anchor8,pairfam,fid
smid,pairfam,anchor8,pairfam,smid
sfid,pairfam,anchor8,pairfam,sfid
cid1,pairfam,anchor8,pairfam,cid1
cid2,pairfam,anchor8,pairfam,cid2
cid3,pairfam,anchor8,pairfam,cid3
cid4,pairfam,anchor8,pairfam,cid4
cid5,pairfam,anchor8,pairfam,cid5
cid6,pairfam,anchor8,pairfam,cid6
cid7,pairfam,anchor8,pairfam,cid7
cid8,pairfam,anchor8,pairfam,cid8
cid9,pairfam,anchor8,pairfam,cid9
cid10,pairfam,anchor8,pairfam,cid10
parentidk1,pairfam,anchor8,pairfam,parentidk1
parentidk2,pairfam,anchor8,pairfam,parentidk2
parentidk3,pairfam,anchor8,pairfam,parentidk3
parentidk4,pairfam,anchor8,pairfam,parentidk4
parentidk5,pairfam,anchor8,pairfam,parentidk5
parentidk6,pairfam,anchor8,pairfam,parentidk6
parentidk7,pairfam,anchor8,pairfam,parentidk7
parentidk8,pairfam,anchor8,pairfam,parentidk8
parentidk9,pairfam,anchor8,pairfam,parentidk9
parentidk10,pairfam,anchor8,pairfam,parentidk10
f_cid,pairfam,anchor8,pairfam,f_cid
sex_gen,pairfam,anchor8,pairfam,sex_gen
psex_gen,pairfam,anchor8,pairfam,psex_gen
k1sex_gen,pairfam,anchor8,pairfam,k1sex_gen
k2sex_gen,pairfam,anchor8,pairfam,k2sex_gen
k3sex_gen,pairfam,anchor8,pairfam,k3sex_gen
k4sex_gen,pairfam,anchor8,pairfam,k4sex_gen
k5sex_gen,pairfam,anchor8,pairfam,k5sex_gen
k6sex_gen,pairfam,anchor8,pairfam,k6sex_gen
k7sex_gen,pairfam,anchor8,pairfam,k7sex_gen
k8sex_gen,pairfam,anchor8,pairfam,k8sex_gen
k9sex_gen,pairfam,anchor8,pairfam,k9sex_gen
k10sex_gen,pairfam,anchor8,pairfam,k10sex_gen
doby_gen,pairfam,anchor8,pairfam,doby_gen
dobm_gen,pairfam,anchor8,pairfam,dobm_gen
pdoby_gen,pairfam,anchor8,pairfam,pdoby_gen
pdobm_gen,pairfam,anchor8,pairfam,pdobm_gen
mdoby_gen,pairfam,anchor8,pairfam,mdoby_gen
mdobm_gen,pairfam,anchor8,pairfam,mdobm_gen
fdoby_gen,pairfam,anchor8,pairfam,fdoby_gen
fdobm_gen,pairfam,anchor8,pairfam,fdobm_gen
smdoby_gen,pairfam,anchor8,pairfam,smdoby_gen
smdobm_gen,pairfam,anchor8,pairfam,smdobm_gen
sfdoby_gen,pairfam,anchor8,pairfam,sfdoby_gen
sfdobm_gen,pairfam,anchor8,pairfam,sfdobm_gen
k1doby_gen,pairfam,anchor8,pairfam,k1doby_gen
k2doby_gen,pairfam,anchor8,pairfam,k2doby_gen
k3doby_gen,pairfam,anchor8,pairfam,k3doby_gen
k4doby_gen,pairfam,anchor8,pairfam,k4doby_gen
k5doby_gen,pairfam,anchor8,pairfam,k5doby_gen
k6doby_gen,pairfam,anchor8,pairfam,k6doby_gen
k7doby_gen,pairfam,anchor8,pairfam,k7doby_gen
k8doby_gen,pairfam,anchor8,pairfam,k8doby_gen
k9doby_gen,pairfam,anchor8,pairfam,k9doby_gen
k10doby_gen,pairfam,anchor8,pairfam,k10doby_gen
k1dobm_gen,pairfam,anchor8,pairfam,k1dobm_gen
k2dobm_gen,pairfam,anchor8,pairfam,k2dobm_gen
k3dobm_gen,pairfam,anchor8,pairfam,k3dobm_gen
k4dobm_gen,pairfam,anchor8,pairfam,k4dobm_gen
k5dobm_gen,pairfam,anchor8,pairfam,k5dobm_gen
k6dobm_gen,pairfam,anchor8,pairfam,k6dobm_gen
k7dobm_gen,pairfam,anchor8,pairfam,k7dobm_gen
k8dobm_gen,pairfam,anchor8,pairfam,k8dobm_gen
k9dobm_gen,pairfam,anchor8,pairfam,k9dobm_gen
k10dobm_gen,pairfam,anchor8,pairfam,k10dobm_gen
age,pairfam,anchor8,pairfam,age
page,pairfam,anchor8,pairfam,page
mage,pairfam,anchor8,pairfam,mage
fage,pairfam,anchor8,pairfam,fage
smage,pairfam,anchor8,pairfam,smage
sfage,pairfam,anchor8,pairfam,sfage
k1age,pairfam,anchor8,pairfam,k1age
k2age,pairfam,anchor8,pairfam,k2age
k3age,pairfam,anchor8,pairfam,k3age
k4age,pairfam,anchor8,pairfam,k4age
k5age,pairfam,anchor8,pairfam,k5age
k6age,pairfam,anchor8,pairfam,k6age
k7age,pairfam,anchor8,pairfam,k7age
k8age,pairfam,anchor8,pairfam,k8age
k9age,pairfam,anchor8,pairfam,k9age
k10age,pairfam,anchor8,pairfam,k10age
ykage,pairfam,anchor8,pairfam,ykage
ykid,pairfam,anchor8,pairfam,ykid
ykagecapi,pairfam,anchor8,pairfam,ykagecapi
ykidcapi,pairfam,anchor8,pairfam,ykidcapi
cohort,pairfam,anchor8,pairfam,cohort
cob,pairfam,anchor8,pairfam,cob
pcob,pairfam,anchor8,pairfam,pcob
mcob,pairfam,anchor8,pairfam,mcob
fcob,pairfam,anchor8,pairfam,fcob
amcob,pairfam,anchor8,pairfam,amcob
afcob,pairfam,anchor8,pairfam,afcob
smcob,pairfam,anchor8,pairfam,smcob
sfcob,pairfam,anchor8,pairfam,sfcob
pmcob,pairfam,anchor8,pairfam,pmcob
pfcob,pairfam,anchor8,pairfam,pfcob
nat1,pairfam,anchor8,pairfam,nat1
nat2,pairfam,anchor8,pairfam,nat2
pnat1,pairfam,anchor8,pairfam,pnat1
pnat2,pairfam,anchor8,pairfam,pnat2
mnat1,pairfam,anchor8,pairfam,mnat1
mnat2,pairfam,anchor8,pairfam,mnat2
fnat1,pairfam,anchor8,pairfam,fnat1
fnat2,pairfam,anchor8,pairfam,fnat2
amnat1,pairfam,anchor8,pairfam,amnat1
amnat2,pairfam,anchor8,pairfam,amnat2
afnat1,pairfam,anchor8,pairfam,afnat1
afnat2,pairfam,anchor8,pairfam,afnat2
smnat1,pairfam,anchor8,pairfam,smnat1
smnat2,pairfam,anchor8,pairfam,smnat2
sfnat1,pairfam,anchor8,pairfam,sfnat1
sfnat2,pairfam,anchor8,pairfam,sfnat2
ethni,pairfam,anchor8,pairfam,ethni
migstatus,pairfam,anchor8,pairfam,migstatus
relstat,pairfam,anchor8,pairfam,relstat
marstat,pairfam,anchor8,pairfam,marstat
pmarstat,pairfam,anchor8,pairfam,pmarstat
np,pairfam,anchor8,pairfam,np
ncoh,pairfam,anchor8,pairfam,ncoh
nmar,pairfam,anchor8,pairfam,nmar
meetdur,pairfam,anchor8,pairfam,meetdur
reldur,pairfam,anchor8,pairfam,reldur
cohabdur,pairfam,anchor8,pairfam,cohabdur
mardur,pairfam,anchor8,pairfam,mardur
homosex,pairfam,anchor8,pairfam,homosex
homosex_new,pairfam,anchor8,pairfam,homosex_new
infertile,pairfam,anchor8,pairfam,infertile
pregnant,pairfam,anchor8,pairfam,pregnant
nkids,pairfam,anchor8,pairfam,nkids
nkidsbio,pairfam,anchor8,pairfam,nkidsbio
nkidsp,pairfam,anchor8,pairfam,nkidsp
nkidsalv,pairfam,anchor8,pairfam,nkidsalv
nkidsbioalv,pairfam,anchor8,pairfam,nkidsbioalv
nkidspalv,pairfam,anchor8,pairfam,nkidspalv
nkidsliv,pairfam,anchor8,pairfam,nkidsliv
nkidsbioliv,pairfam,anchor8,pairfam,nkidsbioliv
nkidspliv,pairfam,anchor8,pairfam,nkidspliv
pnkidsbioalv,pairfam,anchor8,pairfam,pnkidsbioalv
k1type,pairfam,anchor8,pairfam,k1type
k2type,pairfam,anchor8,pairfam,k2type
k3type,pairfam,anchor8,pairfam,k3type
k4type,pairfam,anchor8,pairfam,k4type
k5type,pairfam,anchor8,pairfam,k5type
k6type,pairfam,anchor8,pairfam,k6type
k7type,pairfam,anchor8,pairfam,k7type
k8type,pairfam,anchor8,pairfam,k8type
k9type,pairfam,anchor8,pairfam,k9type
k10type,pairfam,anchor8,pairfam,k10type
res2nd,pairfam,anchor8,pairfam,res2nd
hhsizemrd,pairfam,anchor8,pairfam,hhsizemrd
mmrd,pairfam,anchor8,pairfam,mmrd
fmrd,pairfam,anchor8,pairfam,fmrd
pmrd,pairfam,anchor8,pairfam,pmrd
childmrd,pairfam,anchor8,pairfam,childmrd
othmrd,pairfam,anchor8,pairfam,othmrd
hhcomp,pairfam,anchor8,pairfam,hhcomp
enrol,pairfam,anchor8,pairfam,enrol
penrol,pairfam,anchor8,pairfam,penrol
school,pairfam,anchor8,pairfam,school
pschool,pairfam,anchor8,pairfam,pschool
mschool,pairfam,anchor8,pairfam,mschool
fschool,pairfam,anchor8,pairfam,fschool
vocat,pairfam,anchor8,pairfam,vocat
pvocat,pairfam,anchor8,pairfam,pvocat
mvocat,pairfam,anchor8,pairfam,mvocat
fvocat,pairfam,anchor8,pairfam,fvocat
isced,pairfam,anchor8,pairfam,isced
pisced,pairfam,anchor8,pairfam,pisced
misced,pairfam,anchor8,pairfam,misced
fisced,pairfam,anchor8,pairfam,fisced
isced2,pairfam,anchor8,pairfam,isced2
pisced2,pairfam,anchor8,pairfam,pisced2
casmin,pairfam,anchor8,pairfam,casmin
pcasmin,pairfam,anchor8,pairfam,pcasmin
mcasmin,pairfam,anchor8,pairfam,mcasmin
fcasmin,pairfam,anchor8,pairfam,fcasmin
yeduc,pairfam,anchor8,pairfam,yeduc
pyeduc,pairfam,anchor8,pairfam,pyeduc
myeduc,pairfam,anchor8,pairfam,myeduc
fyeduc,pairfam,anchor8,pairfam,fyeduc
kldb2010,pairfam,anchor8,pairfam,kldb2010
isco08,pairfam,anchor8,pairfam,isco08
isei,pairfam,anchor8,pairfam,isei
siops,pairfam,anchor8,pairfam,siops
incnet,pairfam,anchor8,pairfam,incnet
hhincnet,pairfam,anchor8,pairfam,hhincnet
hhincgcee,pairfam,anchor8,pairfam,hhincgcee
hhincoecd,pairfam,anchor8,pairfam,hhincoecd
npu14mr,pairfam,anchor8,pairfam,npu14mr
npo14mr,pairfam,anchor8,pairfam,npo14mr
cpi,pairfam,anchor8,pairfam,cpi
casprim,pairfam,anchor8,pairfam,casprim
cassec,pairfam,anchor8,pairfam,cassec
pcasprim,pairfam,anchor8,pairfam,pcasprim
pcassec,pairfam,anchor8,pairfam,pcassec
lfs,pairfam,anchor8,pairfam,lfs
plfs,pairfam,anchor8,pairfam,plfs
east,pairfam,anchor8,pairfam,east
bula,pairfam,anchor8,pairfam,bula
gkpol,pairfam,anchor8,pairfam,gkpol
bik,pairfam,anchor8,pairfam,bik
intcont,pairfam,anchor8,pairfam,intcont
intsex,pairfam,anchor8,pairfam,intsex
intage,pairfam,anchor8,pairfam,intage
intedu,pairfam,anchor8,pairfam,intedu
intid,pairfam,anchor8,pairfam,intid
intdur,pairfam,anchor8,pairfam,intdur
intd,pairfam,anchor8,pairfam,intd
intm,pairfam,anchor8,pairfam,intm
inty,pairfam,anchor8,pairfam,inty
wavedist,pairfam,anchor8,pairfam,wavedist
dweight,pairfam,anchor8,pairfam,dweight
psweight,pairfam,anchor8,pairfam,psweight
dxpsweight,pairfam,anchor8,pairfam,dxpsweight
ddweight,pairfam,anchor8,pairfam,ddweight
caweight,pairfam,anchor8,pairfam,caweight
ddcaweight,pairfam,anchor8,pairfam,ddcaweight
d1weight,pairfam,anchor8,pairfam,d1weight
ca1weight,pairfam,anchor8,pairfam,ca1weight
d1ca1weight,pairfam,anchor8,pairfam,d1ca1weight
lweight,pairfam,anchor8,pairfam,lweight
ppanel,pairfam,anchor8,pairfam,ppanel
pcontact,pairfam,anchor8,pairfam,pcontact
panswer,pairfam,anchor8,pairfam,panswer
flag1,pairfam,anchor8,pairfam,flag1
flag2,pairfam,anchor8,pairfam,flag2
flag3,pairfam,anchor8,pairfam,flag3
flag4,pairfam,anchor8,pairfam,flag4
flag5,pairfam,anchor8,pairfam,flag5
flag6,pairfam,anchor8,pairfam,flag6
flag7,pairfam,anchor8,pairfam,flag7
flag8,pairfam,anchor8,pairfam,flag8
flag9,pairfam,anchor8,pairfam,flag9
flag10,pairfam,anchor8,pairfam,flag10
flag11,pairfam,anchor8,pairfam,flag11
flag12,pairfam,anchor8,pairfam,flag12
flag13,pairfam,anchor8,pairfam,flag13
flag14,pairfam,anchor8,pairfam,flag14
flag15,pairfam,anchor8,pairfam,flag15
flag16,pairfam,anchor8,pairfam,flag16
flag17,pairfam,anchor8,pairfam,flag17
flag18,pairfam,anchor8,pairfam,flag18
flag20,pairfam,anchor8,pairfam,flag20
flag21,pairfam,anchor8,pairfam,flag21
flag22,pairfam,anchor8,pairfam,flag22
flag23,pairfam,anchor8,pairfam,flag23
flag24,pairfam,anchor8,pairfam,flag24
flag25,pairfam,anchor8,pairfam,flag25
flag26,pairfam,anchor8,pairfam,flag26
flag27,pairfam,anchor8,pairfam,flag27
flag_cas,pairfam,anchor8,pairfam,flag_cas
pflag_cas,pairfam,anchor8,pairfam,pflag_cas
flag_ehc,pairfam,anchor8,pairfam,flag_ehc
flag_frt6,pairfam,anchor8,pairfam,flag_frt6
flag_igb,pairfam,anchor8,pairfam,flag_igb
flag_isco08_kldb2010,pairfam,anchor8,pairfam,flag_isco08_kldb2010
tag_sex,pairfam,anchor8,pairfam,tag_sex
tag_dob,pairfam,anchor8,pairfam,tag_dob
tag_identk1,pairfam,anchor8,pairfam,tag_identk1
tag_identk2,pairfam,anchor8,pairfam,tag_identk2
tag_identk3,pairfam,anchor8,pairfam,tag_identk3
tag_identk4,pairfam,anchor8,pairfam,tag_identk4
tag_identk5,pairfam,anchor8,pairfam,tag_identk5
tag_identk6,pairfam,anchor8,pairfam,tag_identk6
tag_identk7,pairfam,anchor8,pairfam,tag_identk7
tag_identk8,pairfam,anchor8,pairfam,tag_identk8
tag_identk9,pairfam,anchor8,pairfam,tag_identk9
tag_identk10,pairfam,anchor8,pairfam,tag_identk10
tag_sexk1,pairfam,anchor8,pairfam,tag_sexk1
tag_sexk2,pairfam,anchor8,pairfam,tag_sexk2
tag_sexk3,pairfam,anchor8,pairfam,tag_sexk3
tag_sexk4,pairfam,anchor8,pairfam,tag_sexk4
tag_sexk5,pairfam,anchor8,pairfam,tag_sexk5
tag_sexk6,pairfam,anchor8,pairfam,tag_sexk6
tag_sexk7,pairfam,anchor8,pairfam,tag_sexk7
tag_sexk8,pairfam,anchor8,pairfam,tag_sexk8
tag_sexk9,pairfam,anchor8,pairfam,tag_sexk9
tag_sexk10,pairfam,anchor8,pairfam,tag_sexk10
tag_dobk1,pairfam,anchor8,pairfam,tag_dobk1
tag_dobk2,pairfam,anchor8,pairfam,tag_dobk2
tag_dobk3,pairfam,anchor8,pairfam,tag_dobk3
tag_dobk4,pairfam,anchor8,pairfam,tag_dobk4
tag_dobk5,pairfam,anchor8,pairfam,tag_dobk5
tag_dobk6,pairfam,anchor8,pairfam,tag_dobk6
tag_dobk7,pairfam,anchor8,pairfam,tag_dobk7
tag_dobk8,pairfam,anchor8,pairfam,tag_dobk8
tag_dobk9,pairfam,anchor8,pairfam,tag_dobk9
tag_dobk10,pairfam,anchor8,pairfam,tag_dobk10
tag_biok1,pairfam,anchor8,pairfam,tag_biok1
tag_biok2,pairfam,anchor8,pairfam,tag_biok2
tag_biok3,pairfam,anchor8,pairfam,tag_biok3
tag_biok4,pairfam,anchor8,pairfam,tag_biok4
tag_biok5,pairfam,anchor8,pairfam,tag_biok5
tag_biok6,pairfam,anchor8,pairfam,tag_biok6
tag_biok7,pairfam,anchor8,pairfam,tag_biok7
tag_biok8,pairfam,anchor8,pairfam,tag_biok8
tag_biok9,pairfam,anchor8,pairfam,tag_biok9
tag_biok10,pairfam,anchor8,pairfam,tag_biok10
tag_biokp1,pairfam,anchor8,pairfam,tag_biokp1
tag_biokp2,pairfam,anchor8,pairfam,tag_biokp2
tag_biokp3,pairfam,anchor8,pairfam,tag_biokp3
tag_biokp4,pairfam,anchor8,pairfam,tag_biokp4
tag_biokp5,pairfam,anchor8,pairfam,tag_biokp5
tag_biokp6,pairfam,anchor8,pairfam,tag_biokp6
tag_biokp7,pairfam,anchor8,pairfam,tag_biokp7
tag_biokp8,pairfam,anchor8,pairfam,tag_biokp8
tag_biokp9,pairfam,anchor8,pairfam,tag_biokp9
tag_biokp10,pairfam,anchor8,pairfam,tag_biokp10
tag_identp,pairfam,anchor8,pairfam,tag_identp
tag_dobp,pairfam,anchor8,pairfam,tag_dobp
tag_sexp,pairfam,anchor8,pairfam,tag_sexp
hhnr,pairfam,anchor8,pairfam,hhnr
hh1nr,pairfam,anchor8,pairfam,hh1nr
hh1a,pairfam,anchor8,pairfam,hh1a
hh1l,pairfam,anchor8,pairfam,hh1l
hh1t0,pairfam,anchor8,pairfam,hh1t0
hp,pairfam,anchor8,pairfam,hp
hpnr,pairfam,anchor8,pairfam,hpnr
hpn,pairfam,anchor8,pairfam,hpn
hpg,pairfam,anchor8,pairfam,hpg
hp0,pairfam,anchor8,pairfam,hp0
hpm,pairfam,anchor8,pairfam,hpm
hpc,pairfam,anchor8,pairfam,hpc
hpsep,pairfam,anchor8,pairfam,hpsep
hpmt,pairfam,anchor8,pairfam,hpmt
hps1,pairfam,anchor8,pairfam,hps1
hps2,pairfam,anchor8,pairfam,hps2
hp0nr,pairfam,anchor8,pairfam,hp0nr
hp0n,pairfam,anchor8,pairfam,hp0n
hp0g,pairfam,anchor8,pairfam,hp0g
hpbm,pairfam,anchor8,pairfam,hpbm
hpby,pairfam,anchor8,pairfam,hpby
hp0ct0,pairfam,anchor8,pairfam,hp0ct0
hhomo,pairfam,anchor8,pairfam,hhomo
phm2,pairfam,anchor8,pairfam,phm2
phv2,pairfam,anchor8,pairfam,phv2
phnk2,pairfam,anchor8,pairfam,phnk2
erw0,pairfam,anchor8,pairfam,erw0
erw1,pairfam,anchor8,pairfam,erw1
erw2,pairfam,anchor8,pairfam,erw2
f1,pairfam,anchor8,pairfam,f1
f2,pairfam,anchor8,pairfam,f2
lmhh1,pairfam,anchor8,pairfam,lmhh1
lvhh1,pairfam,anchor8,pairfam,lvhh1
amhh1,pairfam,anchor8,pairfam,amhh1
avhh1,pairfam,anchor8,pairfam,avhh1
smhh1,pairfam,anchor8,pairfam,smhh1
svhh1,pairfam,anchor8,pairfam,svhh1
hm1,pairfam,anchor8,pairfam,hm1
hm2,pairfam,anchor8,pairfam,hm2
hm3,pairfam,anchor8,pairfam,hm3
hv1,pairfam,anchor8,pairfam,hv1
hv2,pairfam,anchor8,pairfam,hv2
hv3,pairfam,anchor8,pairfam,hv3
he1,pairfam,anchor8,pairfam,he1
he2,pairfam,anchor8,pairfam,he2
he3,pairfam,anchor8,pairfam,he3
hsv1,pairfam,anchor8,pairfam,hsv1
hsv2,pairfam,anchor8,pairfam,hsv2
hsv3,pairfam,anchor8,pairfam,hsv3
hsm1,pairfam,anchor8,pairfam,hsm1
hsm2,pairfam,anchor8,pairfam,hsm2
hsm3,pairfam,anchor8,pairfam,hsm3
hnk,pairfam,anchor8,pairfam,hnk
hsmx,pairfam,anchor8,pairfam,hsmx
capikidk1,pairfam,anchor8,pairfam,capikidk1
capikidk2,pairfam,anchor8,pairfam,capikidk2
capikidk3,pairfam,anchor8,pairfam,capikidk3
capikidk4,pairfam,anchor8,pairfam,capikidk4
capikidk5,pairfam,anchor8,pairfam,capikidk5
capikidk6,pairfam,anchor8,pairfam,capikidk6
capikidk7,pairfam,anchor8,pairfam,capikidk7
capikidk8,pairfam,anchor8,pairfam,capikidk8
capikidk9,pairfam,anchor8,pairfam,capikidk9
capikidk10,pairfam,anchor8,pairfam,capikidk10
fsk1,pairfam,anchor8,pairfam,fsk1
fsk2,pairfam,anchor8,pairfam,fsk2
fsk3,pairfam,anchor8,pairfam,fsk3
fsk4,pairfam,anchor8,pairfam,fsk4
fsk5,pairfam,anchor8,pairfam,fsk5
pqk1,pairfam,anchor8,pairfam,pqk1
pqk2,pairfam,anchor8,pairfam,pqk2
pqk3,pairfam,anchor8,pairfam,pqk3
pqk4,pairfam,anchor8,pairfam,pqk4
pqk5,pairfam,anchor8,pairfam,pqk5
pqk6,pairfam,anchor8,pairfam,pqk6
pqk7,pairfam,anchor8,pairfam,pqk7
pqk8,pairfam,anchor8,pairfam,pqk8
pqk9,pairfam,anchor8,pairfam,pqk9
pqk10,pairfam,anchor8,pairfam,pqk10
pqpk1,pairfam,anchor8,pairfam,pqpk1
pqpk2,pairfam,anchor8,pairfam,pqpk2
pqpk3,pairfam,anchor8,pairfam,pqpk3
pqpk4,pairfam,anchor8,pairfam,pqpk4
pqpk5,pairfam,anchor8,pairfam,pqpk5
pqpk6,pairfam,anchor8,pairfam,pqpk6
pqpk7,pairfam,anchor8,pairfam,pqpk7
pqpk8,pairfam,anchor8,pairfam,pqpk8
pqpk9,pairfam,anchor8,pairfam,pqpk9
pqpk10,pairfam,anchor8,pairfam,pqpk10
dpid,pairfam,anchor8,pairfam,dpid
dsmid,pairfam,anchor8,pairfam,dsmid
dsfid,pairfam,anchor8,pairfam,dsfid
d0,pairfam,anchor8,pairfam,d0
d1,pairfam,anchor8,pairfam,d1
d2,pairfam,anchor8,pairfam,d2
d3,pairfam,anchor8,pairfam,d3
d4,pairfam,anchor8,pairfam,d4
d5,pairfam,anchor8,pairfam,d5
d6,pairfam,anchor8,pairfam,d6
d7,pairfam,anchor8,pairfam,d7
d8,pairfam,anchor8,pairfam,d8
d9,pairfam,anchor8,pairfam,d9
d11,pairfam,anchor8,pairfam,d11
d12,pairfam,anchor8,pairfam,d12
d13,pairfam,anchor8,pairfam,d13
d14,pairfam,anchor8,pairfam,d14
d15,pairfam,anchor8,pairfam,d15
d16,pairfam,anchor8,pairfam,d16
d17,pairfam,anchor8,pairfam,d17
d18,pairfam,anchor8,pairfam,d18
d19,pairfam,anchor8,pairfam,d19
d20,pairfam,anchor8,pairfam,d20
d21,pairfam,anchor8,pairfam,d21
d22,pairfam,anchor8,pairfam,d22
d23,pairfam,anchor8,pairfam,d23
d29,pairfam,anchor8,pairfam,d29
d30,pairfam,anchor8,pairfam,d30
d31,pairfam,anchor8,pairfam,d31
