concept_name,concept_namespace
mig1i9,pairfam
mig1i10,pairfam
mig1i11,pairfam
mig1i12,pairfam
mig1i12o,pairfam
mig2m,pairfam
mig2y,pairfam
mig3,pairfam
mig4,pairfam
mig4o,pairfam
geboz,pairfam
mig5m,pairfam
mig5y,pairfam
igr1m,pairfam
igr1y,pairfam
igr1d,pairfam
igr2m,pairfam
igr2y,pairfam
igr2d,pairfam
igr3,pairfam
igr3o,pairfam
igr4,pairfam
igr4o,pairfam
igr5,pairfam
igr6m,pairfam
igr6y,pairfam
igr7,pairfam
igr8m,pairfam
igr8y,pairfam
mig6i1,pairfam
mig6i2,pairfam
mig6i3,pairfam
mig6i4,pairfam
mig6i5,pairfam
mig6i6,pairfam
mig6i7,pairfam
mig6i8,pairfam
mig6i9,pairfam
mig6i10,pairfam
mig6i11,pairfam
mig6i12,pairfam
mig6i12o,pairfam
mig7i1,pairfam
mig7i2,pairfam
mig7i3,pairfam
mig7i4,pairfam
mig7i5,pairfam
mig7i6,pairfam
mig7i7,pairfam
mig7i8,pairfam
mig7i9,pairfam
mig7i10,pairfam
mig7i11,pairfam
mig7i12,pairfam
mig7i12o,pairfam
igr9m,pairfam
igr9y,pairfam
igr10,pairfam
igr11,pairfam
igr12,pairfam
igr13,pairfam
igr14,pairfam
igr15,pairfam
igr17i1,pairfam
igr17i2,pairfam
igr17i3,pairfam
igr17i4,pairfam
igr18i1,pairfam
igr18i2,pairfam
igr18i3,pairfam
igr18i4,pairfam
igr19,pairfam
igr20,pairfam
sd23i1,pairfam
sd23i2,pairfam
sd23i3,pairfam
sd23i4,pairfam
sd23i5,pairfam
sd23i6,pairfam
sd23i7,pairfam
sd23i8,pairfam
sd23i9,pairfam
sd23i10,pairfam
sd23i11,pairfam
sd23i12,pairfam
sd23i13,pairfam
sd23i14,pairfam
sd23i15,pairfam
sd23i16,pairfam
sd23i17,pairfam
sd23i18,pairfam
sd23i19,pairfam
sd23i20,pairfam
sd23i21,pairfam
sd23i22,pairfam
sd23i9o,pairfam
sd23i16o,pairfam
sd24,pairfam
sd27,pairfam
sd28,pairfam
sd29i1,pairfam
sd29i2,pairfam
sd29i3,pairfam
sd29i4,pairfam
sd29i5,pairfam
sd29i6,pairfam
sd29i7,pairfam
job1,pairfam
job13i7,pairfam
inc1,pairfam
inc3,pairfam
inc4,pairfam
inc5,pairfam
inc6,pairfam
inc7,pairfam
inc8,pairfam
inc9,pairfam
inc11,pairfam
inc12i2,pairfam
inc12i3,pairfam
inc12i4,pairfam
inc12i5,pairfam
inc12i6,pairfam
inc12i7,pairfam
inc12i8,pairfam
inc12i9,pairfam
inc12i10,pairfam
inc12i11,pairfam
inc12i12,pairfam
inc14,pairfam
inc15,pairfam
inc16,pairfam
inc17,pairfam
inc18,pairfam
inc19i1,pairfam
inc19i2,pairfam
inc19i3,pairfam
inc19i4,pairfam
inc19i5,pairfam
inc20,pairfam
sd30,pairfam
sd31,pairfam
per1i1,pairfam
per1i3,pairfam
per1i4,pairfam
per1i5,pairfam
per1i8,pairfam
per1i9,pairfam
per1i10,pairfam
per1i11,pairfam
per1i12,pairfam
hlt2,pairfam
hlt3,pairfam
hlt4,pairfam
hlt5,pairfam
hlt6,pairfam
cps6,pairfam
cps7,pairfam
cps9,pairfam
cps10,pairfam
cps11,pairfam
cps12,pairfam
int1,pairfam
int2,pairfam
int8,pairfam
int9,pairfam
int9o,pairfam
sibd1,pairfam
sibd2,pairfam
sibd3,pairfam
sibd4,pairfam
d407,pairfam
bce1i12,pairfam
bce1i11,pairfam
pa18i19,pairfam
sex9i1,pairfam
sex9i2,pairfam
sex9i3,pairfam
sex9i4,pairfam
hlt8,pairfam
hlt9,pairfam
hlt10,pairfam
hlt11i1,pairfam
hlt11i2,pairfam
hlt11i3,pairfam
hlt12m,pairfam
hlt12y,pairfam
hlt13,pairfam
hlt14,pairfam
crn41k1,pairfam
crn41k2,pairfam
crn41k3,pairfam
crn41k4,pairfam
crn18k1,pairfam
crn18k1o,pairfam
crn18k2,pairfam
crn18k2o,pairfam
crn18k3,pairfam
crn18k3o,pairfam
crn18k4,pairfam
crn18k4o,pairfam
crn18k5,pairfam
crn18k6,pairfam
crn18k7,pairfam
crn46k1,pairfam
crn46k1o,pairfam
crn46k2,pairfam
crn46k2o,pairfam
crn46k3,pairfam
crn46k3o,pairfam
crn46k4,pairfam
crn46k4o,pairfam
crn46k5,pairfam
crn46k5o,pairfam
crn46k6,pairfam
crn46k7,pairfam
crn47i1,pairfam
crn47i2,pairfam
crn47i3,pairfam
crn47i4,pairfam
crn47i5,pairfam
crn29i1,pairfam
crn29i2,pairfam
crn29i3,pairfam
crn30i1,pairfam
crn30i2,pairfam
crn12k1,pairfam
crn12k2,pairfam
crn12k3,pairfam
crn12k4,pairfam
crn12k5,pairfam
crn12k6,pairfam
crn12k7,pairfam
crn12k8,pairfam
crn12k9,pairfam
crn12k10,pairfam
crn12k1i1,pairfam
crn12k1i2,pairfam
crn12k1i3,pairfam
crn12k1i4,pairfam
crn12k1i5,pairfam
crn12k1i6,pairfam
crn12k1i7,pairfam
crn12k1i8,pairfam
crn12k1i9,pairfam
crn12k1i10,pairfam
crn12k1i11,pairfam
crn12k1i12,pairfam
crn12k1i13,pairfam
crn12k1i14,pairfam
crn12k1i14o,pairfam
crn12k2i1,pairfam
crn12k2i2,pairfam
crn12k2i3,pairfam
crn12k2i4,pairfam
crn12k2i5,pairfam
crn12k2i6,pairfam
crn12k2i7,pairfam
crn12k2i8,pairfam
crn12k2i9,pairfam
crn12k2i10,pairfam
crn12k2i11,pairfam
crn12k2i12,pairfam
crn12k2i13,pairfam
crn12k2i14,pairfam
crn12k2i14o,pairfam
crn12k3i1,pairfam
crn12k3i2,pairfam
crn12k3i3,pairfam
crn12k3i4,pairfam
crn12k3i5,pairfam
crn12k3i6,pairfam
crn12k3i7,pairfam
crn12k3i8,pairfam
crn12k3i9,pairfam
crn12k3i10,pairfam
crn12k3i11,pairfam
crn12k3i12,pairfam
crn12k3i13,pairfam
crn12k3i14,pairfam
crn12k3i14o,pairfam
crn12k4i1,pairfam
crn12k4i2,pairfam
crn12k4i3,pairfam
crn12k4i4,pairfam
crn12k4i5,pairfam
crn12k4i6,pairfam
crn12k4i7,pairfam
crn12k4i8,pairfam
crn12k4i9,pairfam
crn12k4i10,pairfam
crn12k4i11,pairfam
crn12k4i12,pairfam
crn12k4i13,pairfam
crn12k4i14,pairfam
crn12k4i14o,pairfam
crn12k5i1,pairfam
crn12k5i2,pairfam
crn12k5i3,pairfam
crn12k5i4,pairfam
crn12k5i5,pairfam
crn12k5i6,pairfam
crn12k5i7,pairfam
crn12k5i8,pairfam
crn12k5i9,pairfam
crn12k5i10,pairfam
crn12k5i11,pairfam
crn12k5i12,pairfam
crn12k5i13,pairfam
crn12k5i14,pairfam
crn12k5i14o,pairfam
crn12k6i1,pairfam
crn12k6i2,pairfam
crn12k6i3,pairfam
crn12k6i4,pairfam
crn12k6i5,pairfam
crn12k6i6,pairfam
crn12k6i7,pairfam
crn12k6i8,pairfam
crn12k6i9,pairfam
crn12k6i10,pairfam
crn12k6i11,pairfam
crn12k6i12,pairfam
crn12k6i13,pairfam
crn12k6i14,pairfam
crn12k6i14o,pairfam
crn12k7i1,pairfam
crn12k7i2,pairfam
crn12k7i3,pairfam
crn12k7i4,pairfam
crn12k7i5,pairfam
crn12k7i6,pairfam
crn12k7i7,pairfam
crn12k7i8,pairfam
crn12k7i9,pairfam
crn12k7i10,pairfam
crn12k7i11,pairfam
crn12k7i12,pairfam
crn12k7i13,pairfam
crn12k7i14,pairfam
crn12k8i1,pairfam
crn12k8i2,pairfam
crn12k8i3,pairfam
crn12k8i4,pairfam
crn12k8i5,pairfam
crn12k8i6,pairfam
crn12k8i7,pairfam
crn12k8i8,pairfam
crn12k8i9,pairfam
crn12k8i10,pairfam
crn12k8i11,pairfam
crn12k8i12,pairfam
crn12k8i13,pairfam
crn12k8i14,pairfam
crn12k9i1,pairfam
crn12k9i2,pairfam
crn12k9i3,pairfam
crn12k9i4,pairfam
crn12k9i5,pairfam
crn12k9i6,pairfam
crn12k9i7,pairfam
crn12k9i8,pairfam
crn12k9i9,pairfam
crn12k9i10,pairfam
crn12k9i11,pairfam
crn12k9i12,pairfam
crn12k9i13,pairfam
crn12k9i14,pairfam
crn12k10i1,pairfam
crn12k10i2,pairfam
crn12k10i3,pairfam
crn12k10i4,pairfam
crn12k10i5,pairfam
crn12k10i6,pairfam
crn12k10i7,pairfam
crn12k10i8,pairfam
crn12k10i9,pairfam
crn12k10i10,pairfam
crn12k10i11,pairfam
crn12k10i12,pairfam
crn12k10i13,pairfam
crn12k10i14,pairfam
crn20i5,pairfam
crn20i6,pairfam
crn32i1,pairfam
crn32i2,pairfam
crn32i3,pairfam
crn33p1i1,pairfam
crn33p1i2,pairfam
crn33p1i3,pairfam
crn33p2i1,pairfam
crn33p2i2,pairfam
crn33p2i3,pairfam
crn33p3i1,pairfam
crn33p3i2,pairfam
crn33p3i3,pairfam
crn33p4i1,pairfam
crn33p4i2,pairfam
crn33p4i3,pairfam
crn33p5i1,pairfam
crn33p5i2,pairfam
crn33p5i3,pairfam
crn34p1,pairfam
crn34p2,pairfam
crn34p3,pairfam
crn34p4,pairfam
crn34p5,pairfam
sib1,pairfam
sib2p1,pairfam
sib2p2,pairfam
sib2p3,pairfam
sib2p4,pairfam
sib2p5,pairfam
sib2p6,pairfam
sib2p7,pairfam
sib2p8,pairfam
sib2p9,pairfam
sib2p10,pairfam
sib2p11,pairfam
sib2p12,pairfam
sib2p13,pairfam
sib2p14,pairfam
sib2p15,pairfam
sib2p16,pairfam
sib2p17,pairfam
sib4p1y,pairfam
sib4p2y,pairfam
sib4p3y,pairfam
sib4p4y,pairfam
sib4p5y,pairfam
sib4p6y,pairfam
sib4p7y,pairfam
sib4p8y,pairfam
sib4p9y,pairfam
sib4p10y,pairfam
sib4p11y,pairfam
sib4p12y,pairfam
sib4p13y,pairfam
sib4p14y,pairfam
sib4p15y,pairfam
sib4p16y,pairfam
sib4p17y,pairfam
sib5p1,pairfam
sib5p2,pairfam
sib5p3,pairfam
sib5p4,pairfam
sib5p5,pairfam
sib5p6,pairfam
sib5p7,pairfam
sib5p8,pairfam
sib5p9,pairfam
sib5p10,pairfam
sib5p11,pairfam
sib5p12,pairfam
sib5p13,pairfam
sib5p14,pairfam
sib5p15,pairfam
sib5p16,pairfam
sib5p17,pairfam
sib6p1y,pairfam
sib6p2y,pairfam
sib6p3y,pairfam
sib6p4y,pairfam
sib6p5y,pairfam
sib6p6y,pairfam
sib6p7y,pairfam
sib6p8y,pairfam
sib6p9y,pairfam
sib6p10y,pairfam
sib6p11y,pairfam
sib6p12y,pairfam
sib6p13y,pairfam
sib3p1,pairfam
sib3p2,pairfam
sib3p3,pairfam
sib3p4,pairfam
sib3p5,pairfam
sib3p6,pairfam
sib3p7,pairfam
sib3p8,pairfam
sib3p9,pairfam
sib3p10,pairfam
sib3p11,pairfam
sib3p12,pairfam
sib3p13,pairfam
sib3p14,pairfam
sib3p15,pairfam
sib3p16,pairfam
sib3p17,pairfam
sib7p1,pairfam
sib7p2,pairfam
sib7p3,pairfam
sib7p4,pairfam
sib7p5,pairfam
sib7p6,pairfam
sib7p7,pairfam
sib7p8,pairfam
sib7p9,pairfam
sib7p10,pairfam
sib7p11,pairfam
sib7p12,pairfam
sib7p13,pairfam
sib7p14,pairfam
sib7p15,pairfam
sib7p16,pairfam
sib7p17,pairfam
sib8p1,pairfam
sib8p2,pairfam
sib8p3,pairfam
sib8p4,pairfam
sib8p5,pairfam
sib8p6,pairfam
sib8p7,pairfam
sib8p8,pairfam
sib8p9,pairfam
sib8p10,pairfam
sib8p11,pairfam
sib8p12,pairfam
sib8p13,pairfam
sib8p14,pairfam
sib8p15,pairfam
sib8p16,pairfam
sib8p17,pairfam
sib9p1i1,pairfam
sib9p1i2,pairfam
sib9p1i3,pairfam
sib9p1i4,pairfam
sib9p1i5,pairfam
sib9p1i6,pairfam
sib9p1i7,pairfam
sib9p1i8,pairfam
sib9p1i9,pairfam
sib9p1i10,pairfam
sib9p1i11,pairfam
sib9p1i12,pairfam
sib9p1i13,pairfam
sib9p1i14,pairfam
sib9p1i15,pairfam
sib9p1i16,pairfam
sib9p1i17,pairfam
sib9p1i18,pairfam
sib9p1i19,pairfam
sib9p1i20,pairfam
sib9p1i21,pairfam
sib9p1i22,pairfam
sib9p1i9o,pairfam
sib9p1i16o,pairfam
sib9p2i1,pairfam
sib9p2i2,pairfam
sib9p2i3,pairfam
sib9p2i4,pairfam
sib9p2i5,pairfam
sib9p2i6,pairfam
sib9p2i7,pairfam
sib9p2i8,pairfam
sib9p2i9,pairfam
sib9p2i10,pairfam
sib9p2i11,pairfam
sib9p2i12,pairfam
sib9p2i13,pairfam
sib9p2i14,pairfam
sib9p2i15,pairfam
sib9p2i16,pairfam
sib9p2i17,pairfam
sib9p2i18,pairfam
sib9p2i19,pairfam
sib9p2i20,pairfam
sib9p2i21,pairfam
sib9p2i22,pairfam
sib9p2i9o,pairfam
sib9p2i16o,pairfam
sib9p3i1,pairfam
sib9p3i2,pairfam
sib9p3i3,pairfam
sib9p3i4,pairfam
sib9p3i5,pairfam
sib9p3i6,pairfam
sib9p3i7,pairfam
sib9p3i8,pairfam
sib9p3i9,pairfam
sib9p3i10,pairfam
sib9p3i11,pairfam
sib9p3i12,pairfam
sib9p3i13,pairfam
sib9p3i14,pairfam
sib9p3i15,pairfam
sib9p3i16,pairfam
sib9p3i17,pairfam
sib9p3i18,pairfam
sib9p3i19,pairfam
sib9p3i20,pairfam
sib9p3i21,pairfam
sib9p3i22,pairfam
sib9p3i9o,pairfam
sib9p3i16o,pairfam
sib9p4i1,pairfam
sib9p4i2,pairfam
sib9p4i3,pairfam
sib9p4i4,pairfam
sib9p4i5,pairfam
sib9p4i6,pairfam
sib9p4i7,pairfam
sib9p4i8,pairfam
sib9p4i9,pairfam
sib9p4i10,pairfam
sib9p4i11,pairfam
sib9p4i12,pairfam
sib9p4i13,pairfam
sib9p4i14,pairfam
sib9p4i15,pairfam
sib9p4i16,pairfam
sib9p4i17,pairfam
sib9p4i18,pairfam
sib9p4i19,pairfam
sib9p4i20,pairfam
sib9p4i21,pairfam
sib9p4i22,pairfam
sib9p4i16o,pairfam
sib9p5i1,pairfam
sib9p5i2,pairfam
sib9p5i3,pairfam
sib9p5i4,pairfam
sib9p5i5,pairfam
sib9p5i6,pairfam
sib9p5i7,pairfam
sib9p5i8,pairfam
sib9p5i9,pairfam
sib9p5i10,pairfam
sib9p5i11,pairfam
sib9p5i12,pairfam
sib9p5i13,pairfam
sib9p5i14,pairfam
sib9p5i15,pairfam
sib9p5i16,pairfam
sib9p5i17,pairfam
sib9p5i18,pairfam
sib9p5i19,pairfam
sib9p5i20,pairfam
sib9p5i21,pairfam
sib9p5i22,pairfam
sib9p6i1,pairfam
sib9p6i2,pairfam
sib9p6i3,pairfam
sib9p6i4,pairfam
sib9p6i5,pairfam
sib9p6i6,pairfam
sib9p6i7,pairfam
sib9p6i8,pairfam
sib9p6i9,pairfam
sib9p6i10,pairfam
sib9p6i11,pairfam
sib9p6i12,pairfam
sib9p6i13,pairfam
sib9p6i14,pairfam
sib9p6i15,pairfam
sib9p6i16,pairfam
sib9p6i17,pairfam
sib9p6i18,pairfam
sib9p6i19,pairfam
sib9p6i20,pairfam
sib9p6i21,pairfam
sib9p6i22,pairfam
sib9p6i9o,pairfam
sib9p7i1,pairfam
sib9p7i2,pairfam
sib9p7i3,pairfam
sib9p7i4,pairfam
sib9p7i5,pairfam
sib9p7i6,pairfam
sib9p7i7,pairfam
sib9p7i8,pairfam
sib9p7i9,pairfam
sib9p7i10,pairfam
sib9p7i11,pairfam
sib9p7i12,pairfam
sib9p7i13,pairfam
sib9p7i14,pairfam
sib9p7i15,pairfam
sib9p7i16,pairfam
sib9p7i17,pairfam
sib9p7i18,pairfam
sib9p7i19,pairfam
sib9p7i20,pairfam
sib9p7i21,pairfam
sib9p7i22,pairfam
sib9p8i1,pairfam
sib9p8i2,pairfam
sib9p8i3,pairfam
sib9p8i4,pairfam
sib9p8i5,pairfam
sib9p8i6,pairfam
sib9p8i7,pairfam
sib9p8i8,pairfam
sib9p8i9,pairfam
sib9p8i10,pairfam
sib9p8i11,pairfam
sib9p8i12,pairfam
sib9p8i13,pairfam
sib9p8i14,pairfam
sib9p8i15,pairfam
sib9p8i16,pairfam
sib9p8i17,pairfam
sib9p8i18,pairfam
sib9p8i19,pairfam
sib9p8i20,pairfam
sib9p8i21,pairfam
sib9p8i22,pairfam
sib9p9i1,pairfam
sib9p9i2,pairfam
sib9p9i3,pairfam
sib9p9i4,pairfam
sib9p9i5,pairfam
sib9p9i6,pairfam
sib9p9i7,pairfam
sib9p9i8,pairfam
sib9p9i9,pairfam
sib9p9i10,pairfam
sib9p9i11,pairfam
sib9p9i12,pairfam
sib9p9i13,pairfam
sib9p9i14,pairfam
sib9p9i15,pairfam
sib9p9i16,pairfam
sib9p9i17,pairfam
sib9p9i18,pairfam
sib9p9i19,pairfam
sib9p9i20,pairfam
sib9p9i21,pairfam
sib9p9i22,pairfam
sib9p10i1,pairfam
sib9p10i2,pairfam
sib9p10i3,pairfam
sib9p10i4,pairfam
sib9p10i5,pairfam
sib9p10i6,pairfam
sib9p10i7,pairfam
sib9p10i8,pairfam
sib9p10i9,pairfam
sib9p10i10,pairfam
sib9p10i11,pairfam
sib9p10i12,pairfam
sib9p10i13,pairfam
sib9p10i14,pairfam
sib9p10i15,pairfam
sib9p10i16,pairfam
sib9p10i17,pairfam
sib9p10i18,pairfam
sib9p10i19,pairfam
sib9p10i20,pairfam
sib9p10i21,pairfam
sib9p10i22,pairfam
sib9p11i1,pairfam
sib9p11i2,pairfam
sib9p11i3,pairfam
sib9p11i4,pairfam
sib9p11i5,pairfam
sib9p11i6,pairfam
sib9p11i7,pairfam
sib9p11i8,pairfam
sib9p11i9,pairfam
sib9p11i10,pairfam
sib9p11i11,pairfam
sib9p11i12,pairfam
sib9p11i13,pairfam
sib9p11i14,pairfam
sib9p11i15,pairfam
sib9p11i16,pairfam
sib9p11i17,pairfam
sib9p11i18,pairfam
sib9p11i19,pairfam
sib9p11i20,pairfam
sib9p11i21,pairfam
sib9p11i22,pairfam
sib9p12i1,pairfam
sib9p12i2,pairfam
sib9p12i3,pairfam
sib9p12i4,pairfam
sib9p12i5,pairfam
sib9p12i6,pairfam
sib9p12i7,pairfam
sib9p12i8,pairfam
sib9p12i9,pairfam
sib9p12i10,pairfam
sib9p12i11,pairfam
sib9p12i12,pairfam
sib9p12i13,pairfam
sib9p12i14,pairfam
sib9p12i15,pairfam
sib9p12i16,pairfam
sib9p12i17,pairfam
sib9p12i18,pairfam
sib9p12i19,pairfam
sib9p12i20,pairfam
sib9p12i21,pairfam
sib9p12i22,pairfam
sib9p13i1,pairfam
sib9p13i2,pairfam
sib9p13i3,pairfam
sib9p13i4,pairfam
sib9p13i5,pairfam
sib9p13i6,pairfam
sib9p13i7,pairfam
sib9p13i8,pairfam
sib9p13i9,pairfam
sib9p13i10,pairfam
sib9p13i11,pairfam
sib9p13i12,pairfam
sib9p13i13,pairfam
sib9p13i14,pairfam
sib9p13i15,pairfam
sib9p13i16,pairfam
sib9p13i17,pairfam
sib9p13i18,pairfam
sib9p13i19,pairfam
sib9p13i20,pairfam
sib9p13i21,pairfam
sib9p13i22,pairfam
sib10p1,pairfam
sib10p2,pairfam
sib10p3,pairfam
sib10p4,pairfam
sib10p5,pairfam
sib10p6,pairfam
sib10p7,pairfam
sib10p8,pairfam
sib11p1,pairfam
sib11p2,pairfam
sib11p3,pairfam
sib11p4,pairfam
sib11p5,pairfam
sib11p6,pairfam
sib11p7,pairfam
sib11p8,pairfam
sib11p9,pairfam
sib11p10,pairfam
sib11p11,pairfam
sib11p12,pairfam
sib11p13,pairfam
sib12p1,pairfam
sib12p2,pairfam
sib12p3,pairfam
sib12p4,pairfam
sib12p5,pairfam
sib12p6,pairfam
sib12p7,pairfam
sib12p8,pairfam
sib12p9,pairfam
sib12p10,pairfam
sib12p11,pairfam
sib12p12,pairfam
sib12p13,pairfam
sib13p1,pairfam
sib13p2,pairfam
sib13p3,pairfam
sib13p4,pairfam
sib13p5,pairfam
sib13p6,pairfam
sib13p7,pairfam
sib13p8,pairfam
sib13p9,pairfam
sib13p10,pairfam
sib13p11,pairfam
sib13p12,pairfam
sib13p13,pairfam
sib14p1,pairfam
sib14p2,pairfam
sib14p3,pairfam
sib14p4,pairfam
sib14p5,pairfam
sib14p6,pairfam
sib14p7,pairfam
sib14p8,pairfam
sib14p9,pairfam
sib14p10,pairfam
sib14p11,pairfam
sib14p12,pairfam
sib14p13,pairfam
sib15p1,pairfam
sib15p2,pairfam
sib15p3,pairfam
sib15p4,pairfam
sib15p5,pairfam
sib15p6,pairfam
sib15p7,pairfam
sib15p8,pairfam
sib15p9,pairfam
sib15p10,pairfam
sib15p11,pairfam
sib15p12,pairfam
sib15p13,pairfam
sib16p1,pairfam
sib16p2,pairfam
sib16p3,pairfam
sib16p4,pairfam
sib16p5,pairfam
sib16p6,pairfam
sib16p7,pairfam
sib16p8,pairfam
sib16p9,pairfam
sib16p10,pairfam
sib16p11,pairfam
sib16p12,pairfam
sib16p13,pairfam
sib17p1,pairfam
sib17p2,pairfam
sib17p3,pairfam
sib17p4,pairfam
sib17p5,pairfam
sib17p6,pairfam
sib17p7,pairfam
sib17p8,pairfam
sib17p9,pairfam
sib17p10,pairfam
sib17p11,pairfam
sib17p12,pairfam
sib17p13,pairfam
sib18p1k1y,pairfam
sib18p1k2y,pairfam
sib18p1k3y,pairfam
sib18p1k4y,pairfam
sib18p1k5y,pairfam
sib18p1k6y,pairfam
sib18p1k7y,pairfam
sib18p1k8y,pairfam
sib18p1k9y,pairfam
sib18p1k10y,pairfam
sib18p2k1y,pairfam
sib18p2k2y,pairfam
sib18p2k3y,pairfam
sib18p2k4y,pairfam
sib18p2k5y,pairfam
sib18p2k6y,pairfam
sib18p2k7y,pairfam
sib18p2k8y,pairfam
sib18p3k1y,pairfam
sib18p3k2y,pairfam
sib18p3k3y,pairfam
sib18p3k4y,pairfam
sib18p3k5y,pairfam
sib18p3k6y,pairfam
sib18p3k7y,pairfam
sib18p3k8y,pairfam
sib18p4k1y,pairfam
sib18p4k2y,pairfam
sib18p4k3y,pairfam
sib18p4k4y,pairfam
sib18p4k5y,pairfam
sib18p5k1y,pairfam
sib18p5k2y,pairfam
sib18p5k3y,pairfam
sib18p5k4y,pairfam
sib18p5k5y,pairfam
sib18p5k6y,pairfam
sib18p6k1y,pairfam
sib18p6k2y,pairfam
sib18p6k3y,pairfam
sib18p6k4y,pairfam
sib18p6k5y,pairfam
sib18p7k1y,pairfam
sib18p7k2y,pairfam
sib18p7k3y,pairfam
sib18p7k4y,pairfam
sib18p7k5y,pairfam
sib18p7k6y,pairfam
sib18p7k7y,pairfam
sib18p8k1y,pairfam
sib18p8k2y,pairfam
sib18p8k3y,pairfam
sib18p8k4y,pairfam
sib18p8k5y,pairfam
sib18p8k6y,pairfam
sib18p9k1y,pairfam
sib18p9k2y,pairfam
sib18p9k3y,pairfam
sib18p9k4y,pairfam
sib18p10k1y,pairfam
sib18p10k2y,pairfam
sib18p10k3y,pairfam
sib18p10k4y,pairfam
sib18p11k1y,pairfam
sib18p11k2y,pairfam
sib18p11k3y,pairfam
sib18p11k4y,pairfam
sib18p12k1y,pairfam
sib18p12k2y,pairfam
sib18p12k3y,pairfam
sib18p12k4y,pairfam
sib18p13k1y,pairfam
sib18p13k2y,pairfam
sib18p13k3y,pairfam
sib18p13k4y,pairfam
sib19p1,pairfam
sib19p2,pairfam
sib19p3,pairfam
sib19p4,pairfam
sib19p5,pairfam
sib19p6,pairfam
sib19p7,pairfam
sib19p8,pairfam
sib19p9,pairfam
sib19p10,pairfam
sib19p11,pairfam
sib19p12,pairfam
sib19p13,pairfam
sib20p1,pairfam
sib20p2,pairfam
sib20p3,pairfam
sib20p4,pairfam
sib20p5,pairfam
sib20p6,pairfam
sib20p7,pairfam
sib20p8,pairfam
sib20p9,pairfam
sib20p10,pairfam
sib20p11,pairfam
sib20p12,pairfam
sib20p13,pairfam
sib21p1,pairfam
sib21p2,pairfam
sib21p3,pairfam
sib21p4,pairfam
sib21p5,pairfam
sib21p6,pairfam
sib21p7,pairfam
sib21p8,pairfam
sib21p9,pairfam
sib21p10,pairfam
sib21p11,pairfam
sib21p12,pairfam
sib21p13,pairfam
sib22p1,pairfam
sib22p2,pairfam
sib22p3,pairfam
sib22p4,pairfam
sib22p5,pairfam
sib22p6,pairfam
sib22p7,pairfam
sib22p8,pairfam
sib22p9,pairfam
sib22p10,pairfam
sib22p11,pairfam
sib22p12,pairfam
sib22p13,pairfam
sib23p1,pairfam
sib23p2,pairfam
sib23p3,pairfam
sib23p4,pairfam
sib23p5,pairfam
sib23p6,pairfam
sib23p7,pairfam
sib23p8,pairfam
sib23p9,pairfam
sib23p10,pairfam
sib23p11,pairfam
sib23p12,pairfam
sib23p13,pairfam
sib24p1,pairfam
sib24p2,pairfam
sib24p3,pairfam
sib24p4,pairfam
sib24p5,pairfam
sib24p6,pairfam
sib24p7,pairfam
sib24p8,pairfam
sib24p9,pairfam
sib24p10,pairfam
sib24p11,pairfam
sib24p12,pairfam
sib24p13,pairfam
sib25p1,pairfam
sib25p2,pairfam
sib25p3,pairfam
sib25p4,pairfam
sib25p5,pairfam
sib25p6,pairfam
sib25p7,pairfam
sib25p8,pairfam
sib25p9,pairfam
sib25p10,pairfam
sib25p11,pairfam
sib25p12,pairfam
sib25p13,pairfam
sd36,pairfam
rtr2p1bm,pairfam
rtr2p2bm,pairfam
rtr2p3bm,pairfam
rtr2p4bm,pairfam
rtr2p1by,pairfam
rtr2p2by,pairfam
rtr2p3by,pairfam
rtr2p4by,pairfam
rtr2p1em,pairfam
rtr2p2em,pairfam
rtr2p3em,pairfam
rtr2p4em,pairfam
rtr2p1ey,pairfam
rtr2p2ey,pairfam
rtr2p3ey,pairfam
rtr2p4ey,pairfam
rtr3p1,pairfam
rtr3p2,pairfam
rtr3p3,pairfam
rtr3p4,pairfam
rtr46,pairfam
cla4o,pairfam
cla6e1,pairfam
cla6e2,pairfam
cla6e3,pairfam
cla6e4,pairfam
cla6e1o,pairfam
cla6e2o,pairfam
cla6e3o,pairfam
cla6e4o,pairfam
cla7e1,pairfam
cla7e2,pairfam
cla7e3,pairfam
cla7e4,pairfam
cla9,pairfam
igr201,pairfam
igr202,pairfam
igr203,pairfam
igr204,pairfam
cnr,pairfam
csex,pairfam
cdobd,pairfam
cdobm,pairfam
cdoby,pairfam
cedu9,pairfam
cedu1a,pairfam
cedu1ao,pairfam
cedu2,pairfam
cedu10,pairfam
cedu11,pairfam
cedu12i1,pairfam
cedu12i2,pairfam
cedu13i1,pairfam
cedu13i2,pairfam
cedu13i3,pairfam
cedu13i4,pairfam
cedu13i5,pairfam
cedu13i6,pairfam
cedu13i7,pairfam
cedu13i8,pairfam
cedu13i9,pairfam
cedu13i10,pairfam
cedu13i11,pairfam
cedu13i12,pairfam
cedu13i13,pairfam
cedu13i14,pairfam
cedu13i15,pairfam
cedu13i16,pairfam
cedu6i1,pairfam
cedu6i2,pairfam
cedu6i3,pairfam
cedu6i4,pairfam
cinc25i1,pairfam
cinc25i2,pairfam
cinc25i3,pairfam
chlt0a,pairfam
cedu7i1,pairfam
cedu7i2,pairfam
cedu7i3,pairfam
cedu7i4,pairfam
cedu7i5,pairfam
cedu7i6,pairfam
cbf1i1,pairfam
cbf1i2,pairfam
cbf1i3,pairfam
cbf1i4,pairfam
cbf0,pairfam
cpcr1,pairfam
